"","LastName","FirstName","DatasetID","Dataset","species","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr"
"636","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Juniperus communis",31556,"Juniperus communis",1258091,3487304,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","15.3","m","High",NA,NA,NA,15.3,"m",NA,NA,2.74777,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"637","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Juniperus communis",31556,"Juniperus communis",763009,3487306,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","8","m","Mean",NA,NA,NA,8,"m",NA,NA,1.71768,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"638","Cornelissen","Johannes",1,"Abisko & Sheffield Database","Juniperus communis",31556,"Juniperus communis",801033,4675111,3106,"Plant height vegetative",19,"Plant height vegetative","Max height","0.4","m","Single",NA,NA,NA,0.4,"m",NA,1809086,3.81139,"Cornelissen, J. H. C., H. M. Quested, D. Gwynn-Jones, R. S. P. Van Logtestijn, M. A. H. De Beus, A. Kondratchuk, T. V. Callaghan, and R. Aerts. 2004. Leaf digestibility and litter decomposability are related in a wide range of subarctic plant species and types. Functional Ecology 18:779-786.","m",NA
"639","Ozinga","Wim",116,"The Netherlands Plant Height Database","Juniperus communis",31556,"Juniperus communis",965661,6116135,3106,"Plant height vegetative",19,"Plant height vegetative","Plant_height_max","1200","cm","Single",NA,NA,NA,12,"m",NA,5026608,2.36182,"unpub.",NA,NA
"640","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Juniperus scopulorum",31590,"Juniperus scopulorum",763038,3487384,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","15","m","Mean",NA,NA,NA,15,"m",NA,NA,1.56366,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"641","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Juniperus scopulorum",31590,"Juniperus scopulorum",763039,3487386,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","6","m","Low",NA,NA,NA,6,"m",NA,NA,1.09274,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"642","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Juniperus scopulorum",31590,"Juniperus scopulorum",1258112,3487387,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","15","m","High",NA,NA,NA,15,"m",NA,NA,1.56366,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"643","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Juniperus scopulorum",31590,"Juniperus scopulorum",763040,3487389,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","10","m","Mean",NA,NA,NA,10,"m",NA,NA,1.35528,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"644","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Juniperus scopulorum",31590,"Juniperus scopulorum",1258113,3487390,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","11","m","Maximum",NA,NA,NA,11,"m",NA,NA,1.40426,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"645","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94446,1026223,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.086334734","g/g/d","Single",NA,NA,NA,0.086334734,"1/day",NA,NA,0.818781,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"646","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94455,1026340,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.055360828","g/g/d","Single",NA,NA,NA,0.055360828,"1/day",NA,NA,0.529923,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"647","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94528,1027279,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.07","g/g/d","Single",NA,NA,NA,0.07,"1/day",NA,NA,0.682441,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"648","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94533,1027364,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.068","g/g/d","Single",NA,NA,NA,0.068,"1/day",NA,NA,0.663597,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"649","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94538,1027449,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.07","g/g/d","Single",NA,NA,NA,0.07,"1/day",NA,1027279,0.682441,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"650","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94543,1027534,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.084","g/g/d","Single",NA,NA,NA,0.084,"1/day",NA,NA,0.80096,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"651","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94548,1027619,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.084","g/g/d","Single",NA,NA,NA,0.084,"1/day",NA,1027534,0.80096,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"652","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94553,1027704,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.084","g/g/d","Single",NA,NA,NA,0.084,"1/day",NA,1027534,0.80096,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"653","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94558,1027789,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.07","g/g/d","Single",NA,NA,NA,0.07,"1/day",NA,1027279,0.682441,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"654","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94563,1027874,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.083","g/g/d","Single",NA,NA,NA,0.083,"1/day",NA,NA,0.793175,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"655","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94568,1027959,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.073","g/g/d","Single",NA,NA,NA,0.073,"1/day",NA,NA,0.70972,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"656","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Larix laricina",32372,"Larix laricina",94573,1028044,77,"Plant growth rate relative (plant relative growth rate, RGR)",257,"Plant relative growth rate (RGR)","RGR","0.069","g/g/d","Single",NA,NA,NA,0.069,"1/day",NA,NA,0.673087,"Shipley B., 2002. Trade-offs between net assimilation rate and specific leaf area in determining relative growth rate: relationship with daily irradiance, Functional Ecology(16) 682-689","RGR(g g d) = relative growth rate",NA
"657","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",763072,3487473,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","17","m","Low",NA,NA,NA,17,"m",NA,NA,1.62799,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"658","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",1258134,3487474,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","25","m","High",NA,NA,NA,25,"m",NA,NA,1.8262,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"659","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",1258135,3487475,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","38","m","Maximum",NA,NA,NA,38,"m",NA,NA,2.0414,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"660","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",763073,3487477,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","15","m","Low",NA,NA,NA,15,"m",NA,NA,1.56366,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"661","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",1258136,3487478,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","23","m","High",NA,NA,NA,23,"m",NA,NA,1.78335,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"662","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",1258137,3487479,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","35","m","Maximum",NA,NA,NA,35,"m",NA,NA,1.99913,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"663","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",763074,3487481,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","15","m","Low",NA,NA,NA,15,"m",NA,NA,1.56366,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"664","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",1258138,3487482,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","23","m","High",NA,NA,NA,23,"m",NA,NA,1.78335,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"665","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix laricina",32372,"Larix laricina",764302,3490572,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","30","m","Mean",NA,NA,NA,30,"m",NA,NA,1.91991,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"666","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",763079,3487497,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","50","m","Mean",NA,NA,NA,50,"m",NA,NA,2.18244,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"667","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",763080,3487499,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","60","m","Mean",NA,NA,NA,60,"m",NA,NA,2.27615,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"668","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",763081,3487501,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","58","m","Mean",NA,NA,NA,58,"m",NA,NA,2.25873,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"669","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",763082,3487503,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","60","m","Mean",NA,NA,NA,60,"m",NA,NA,2.27615,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"670","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",1258145,3487505,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","30","m","Low",NA,NA,NA,30,"m",NA,NA,1.91991,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"671","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",1258144,3487506,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","55","m","High",NA,NA,NA,55,"m",NA,NA,2.23143,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"672","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",763083,3487507,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","61","m","Maximum",NA,NA,NA,61,"m",NA,NA,2.28464,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"673","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",1258146,3487509,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","30","m","Low",NA,NA,NA,30,"m",NA,NA,1.91991,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"674","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix occidentalis",32376,"Larix occidentalis",763084,3487510,3106,"Plant height vegetative",19,"Plant height vegetative","MaximumHeight","60","m","High",NA,NA,NA,60,"m",NA,NA,2.27615,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",NA,NA
"675","Kleyer","Michael",25,"The LEDA Traitbase","Lathyrus japonicus",32481,"Lathyrus japonicus",1118576,1852830,3106,"Plant height vegetative",19,"Plant height vegetative","single value [m]","0.325","m","Best estimate",NA,NA,NA,0.325,"m",NA,NA,1.15248,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.","mean of observation",NA
"676","Kleyer","Michael",25,"The LEDA Traitbase","Lathyrus japonicus",32481,"Lathyrus japonicus",175716,1852834,3106,"Plant height vegetative",19,"Plant height vegetative","single value [m]","0.5","m","Maximum",NA,NA,NA,0.5,"m",NA,NA,0.706118,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.","mean of observation",NA
"677","Kleyer","Michael",25,"The LEDA Traitbase","Lathyrus japonicus",32481,"Lathyrus japonicus",1118575,1852835,3106,"Plant height vegetative",19,"Plant height vegetative","single value [m]","0.15","m","Minimum",NA,NA,NA,0.15,"m",NA,NA,1.95364,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.","mean of observation",NA
"678","Kleyer","Michael",25,"The LEDA Traitbase","Lathyrus japonicus",32481,"Lathyrus japonicus",175717,1852838,3106,"Plant height vegetative",19,"Plant height vegetative","single value [m]","0.6","m","Best estimate",NA,NA,NA,0.6,"m",NA,NA,0.69035,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.","mean of observation",NA
"679","Kleyer","Michael",25,"The LEDA Traitbase","Lathyrus japonicus",32481,"Lathyrus japonicus",1118577,1852842,3106,"Plant height vegetative",19,"Plant height vegetative","single value [m]","0.9","m","Maximum",NA,NA,NA,0.9,"m",NA,NA,1.26445,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.","mean of observation",NA
"680","Kleyer","Michael",25,"The LEDA Traitbase","Lathyrus japonicus",32481,"Lathyrus japonicus",1118578,1852843,3106,"Plant height vegetative",19,"Plant height vegetative","single value [m]","0.3","m","Minimum",NA,NA,NA,0.3,"m",NA,NA,1.23542,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.","mean of observation",NA
